State,Year,Month,Value,1-Month % Change
Iowa,2019,02,2.7,0.0
Iowa,2019,03,2.7,0.0
Iowa,2019,04,2.7,0.0
Iowa,2019,05,2.7,0.0
Iowa,2019,06,2.7,0.0
Iowa,2019,07,2.7,0.0
Iowa,2019,08,2.8,3.7
Iowa,2019,09,2.8,0.0
Iowa,2019,10,2.8,0.0
Iowa,2019,11,2.8,0.0
Iowa,2019,12,2.8,0.0
Iowa,2020,01,2.8,0.0
Iowa,2020,02,2.8,0.0
Iowa,2020,03,3.7,32.1
Kansas,2000,01,3.4,3.0
Kansas,2000,02,3.4,0.0
Kansas,2000,03,3.5,2.9
Kansas,2000,04,3.5,0.0
Kansas,2000,05,3.5,0.0
Kansas,2000,06,3.6,2.9
Kansas,2000,07,3.6,0.0
Kansas,2000,08,3.6,0.0
Kansas,2000,09,3.7,2.8
Kansas,2000,10,3.8,2.7
Kansas,2000,11,3.8,0.0
Kansas,2000,12,3.9,2.6
Kansas,2001,01,3.9,0.0
Kansas,2001,02,4.0,2.6
Kansas,2001,03,4.0,0.0
Kansas,2001,04,4.0,0.0
Kansas,2001,05,4.0,0.0
Kansas,2001,06,4.1,2.5
Kansas,2001,07,4.1,0.0
Kansas,2001,08,4.2,2.4
Kansas,2001,09,4.3,2.4
Kansas,2001,10,4.5,4.7
Kansas,2001,11,4.6,2.2
Kansas,2001,12,4.8,4.3
Kansas,2002,01,4.9,2.1
Kansas,2002,02,5.0,2.0
Kansas,2002,03,5.0,0.0
Kansas,2002,04,5.0,0.0
Kansas,2002,05,5.1,2.0
Kansas,2002,06,5.1,0.0
Kansas,2002,07,5.1,0.0
Kansas,2002,08,5.1,0.0
Kansas,2002,09,5.1,0.0
Kansas,2002,10,5.1,0.0
Kansas,2002,11,5.1,0.0
Kansas,2002,12,5.1,0.0
Kansas,2003,01,5.1,0.0
Kansas,2003,02,5.2,2.0
Kansas,2003,03,5.3,1.9
Kansas,2003,04,5.4,1.9
Kansas,2003,05,5.5,1.9
Kansas,2003,06,5.6,1.8
Kansas,2003,07,5.7,1.8
Kansas,2003,08,5.7,0.0
Kansas,2003,09,5.7,0.0
Kansas,2003,10,5.7,0.0
Kansas,2003,11,5.6,-1.8
Kansas,2003,12,5.6,0.0
Kansas,2004,01,5.6,0.0
Kansas,2004,02,5.6,0.0
Kansas,2004,03,5.6,0.0
Kansas,2004,04,5.5,-1.8
Kansas,2004,05,5.5,0.0
Kansas,2004,06,5.5,0.0
Kansas,2004,07,5.4,-1.8
Kansas,2004,08,5.4,0.0
Kansas,2004,09,5.4,0.0
Kansas,2004,10,5.3,-1.9
Kansas,2004,11,5.3,0.0
Kansas,2004,12,5.3,0.0
Kansas,2005,01,5.3,0.0
Kansas,2005,02,5.3,0.0
Kansas,2005,03,5.2,-1.9
Kansas,2005,04,5.1,-1.9
Kansas,2005,05,5.1,0.0
Kansas,2005,06,5.0,-2.0
Kansas,2005,07,4.9,-2.0
Kansas,2005,08,4.9,0.0
Kansas,2005,09,4.9,0.0
Kansas,2005,10,4.9,0.0
Kansas,2005,11,4.8,-2.0
Kansas,2005,12,4.7,-2.1
Kansas,2006,01,4.6,-2.1
Kansas,2006,02,4.6,0.0
Kansas,2006,03,4.5,-2.2
Kansas,2006,04,4.4,-2.2
Kansas,2006,05,4.4,0.0
Kansas,2006,06,4.4,0.0
Kansas,2006,07,4.3,-2.3
Kansas,2006,08,4.3,0.0
Kansas,2006,09,4.3,0.0
Kansas,2006,10,4.3,0.0
Kansas,2006,11,4.3,0.0
Kansas,2006,12,4.3,0.0
Kansas,2007,01,4.3,0.0
Kansas,2007,02,4.2,-2.3
Kansas,2007,03,4.2,0.0
Kansas,2007,04,4.2,0.0
Kansas,2007,05,4.2,0.0
Kansas,2007,06,4.2,0.0
Kansas,2007,07,4.2,0.0
Kansas,2007,08,4.2,0.0
Kansas,2007,09,4.3,2.4
Kansas,2007,10,4.3,0.0
Kansas,2007,11,4.3,0.0
Kansas,2007,12,4.3,0.0
Kansas,2008,01,4.3,0.0
Kansas,2008,02,4.2,-2.3
Kansas,2008,03,4.2,0.0
Kansas,2008,04,4.3,2.4
Kansas,2008,05,4.3,0.0
Kansas,2008,06,4.4,2.3
Kansas,2008,07,4.6,4.5
Kansas,2008,08,4.7,2.2
Kansas,2008,09,4.8,2.1
Kansas,2008,10,5.0,4.2
Kansas,2008,11,5.2,4.0
Kansas,2008,12,5.5,5.8
Kansas,2009,01,5.8,5.5
Kansas,2009,02,6.1,5.2
Kansas,2009,03,6.4,4.9
Kansas,2009,04,6.7,4.7
Kansas,2009,05,7.0,4.5
Kansas,2009,06,7.1,1.4
Kansas,2009,07,7.2,1.4
Kansas,2009,08,7.3,1.4
Kansas,2009,09,7.2,-1.4
Kansas,2009,10,7.2,0.0
Kansas,2009,11,7.2,0.0
Kansas,2009,12,7.2,0.0
Kansas,2010,01,7.2,0.0
Kansas,2010,02,7.2,0.0
Kansas,2010,03,7.2,0.0
Kansas,2010,04,7.1,-1.4
Kansas,2010,05,7.0,-1.4
Kansas,2010,06,7.0,0.0
Kansas,2010,07,7.0,0.0
Kansas,2010,08,7.0,0.0
Kansas,2010,09,7.0,0.0
Kansas,2010,10,7.0,0.0
Kansas,2010,11,7.0,0.0
Kansas,2010,12,7.0,0.0
Kansas,2011,01,6.9,-1.4
Kansas,2011,02,6.9,0.0
Kansas,2011,03,6.8,-1.4
Kansas,2011,04,6.6,-2.9
Kansas,2011,05,6.5,-1.5
Kansas,2011,06,6.5,0.0
Kansas,2011,07,6.4,-1.5
Kansas,2011,08,6.4,0.0
Kansas,2011,09,6.3,-1.6
Kansas,2011,10,6.3,0.0
Kansas,2011,11,6.2,-1.6
Kansas,2011,12,6.1,-1.6
Kansas,2012,01,6.0,-1.6
Kansas,2012,02,5.9,-1.7
Kansas,2012,03,5.9,0.0
Kansas,2012,04,5.8,-1.7
Kansas,2012,05,5.8,0.0
Kansas,2012,06,5.7,-1.7
Kansas,2012,07,5.7,0.0
Kansas,2012,08,5.6,-1.8
Kansas,2012,09,5.6,0.0
Kansas,2012,10,5.6,0.0
Kansas,2012,11,5.6,0.0
Kansas,2012,12,5.6,0.0
Kansas,2013,01,5.6,0.0
Kansas,2013,02,5.5,-1.8
Kansas,2013,03,5.5,0.0
Kansas,2013,04,5.5,0.0
Kansas,2013,05,5.4,-1.8
Kansas,2013,06,5.4,0.0
Kansas,2013,07,5.3,-1.9
Kansas,2013,08,5.3,0.0
Kansas,2013,09,5.2,-1.9
Kansas,2013,10,5.1,-1.9
Kansas,2013,11,5.0,-2.0
Kansas,2013,12,4.9,-2.0
Kansas,2014,01,4.8,-2.0
Kansas,2014,02,4.8,0.0
Kansas,2014,03,4.7,-2.1
Kansas,2014,04,4.7,0.0
Kansas,2014,05,4.6,-2.1
Kansas,2014,06,4.6,0.0
Kansas,2014,07,4.5,-2.2
Kansas,2014,08,4.4,-2.2
Kansas,2014,09,4.4,0.0
Kansas,2014,10,4.3,-2.3
Kansas,2014,11,4.3,0.0
Kansas,2014,12,4.3,0.0
Kansas,2015,01,4.3,0.0
Kansas,2015,02,4.4,2.3
Kansas,2015,03,4.4,0.0
Kansas,2015,04,4.4,0.0
Kansas,2015,05,4.3,-2.3
Kansas,2015,06,4.2,-2.3
Kansas,2015,07,4.1,-2.4
Kansas,2015,08,4.1,0.0
Kansas,2015,09,4.0,-2.4
Kansas,2015,10,4.0,0.0
Kansas,2015,11,4.0,0.0
Kansas,2015,12,4.0,0.0
Kansas,2016,01,3.9,-2.5
Kansas,2016,02,3.9,0.0
Kansas,2016,03,4.0,2.6
Kansas,2016,04,4.0,0.0
Kansas,2016,05,4.0,0.0
Kansas,2016,06,4.1,2.5
Kansas,2016,07,4.1,0.0
Kansas,2016,08,4.1,0.0
Kansas,2016,09,4.1,0.0
Kansas,2016,10,4.1,0.0
Kansas,2016,11,4.0,-2.4
Kansas,2016,12,4.0,0.0
Kansas,2017,01,3.9,-2.5
Kansas,2017,02,3.8,-2.6
Kansas,2017,03,3.7,-2.6
Kansas,2017,04,3.7,0.0
Kansas,2017,05,3.7,0.0
Kansas,2017,06,3.7,0.0
Kansas,2017,07,3.6,-2.7
Kansas,2017,08,3.6,0.0
Kansas,2017,09,3.6,0.0
Kansas,2017,10,3.5,-2.8
Kansas,2017,11,3.5,0.0
Kansas,2017,12,3.5,0.0
Kansas,2018,01,3.4,-2.9
Kansas,2018,02,3.4,0.0
Kansas,2018,03,3.4,0.0
Kansas,2018,04,3.3,-2.9
Kansas,2018,05,3.3,0.0
Kansas,2018,06,3.3,0.0
Kansas,2018,07,3.2,-3.0
Kansas,2018,08,3.2,0.0
Kansas,2018,09,3.2,0.0
Kansas,2018,10,3.2,0.0
Kansas,2018,11,3.3,3.1
Kansas,2018,12,3.3,0.0
Kansas,2019,01,3.3,0.0
Kansas,2019,02,3.3,0.0
Kansas,2019,03,3.2,-3.0
Kansas,2019,04,3.2,0.0
Kansas,2019,05,3.1,-3.1
Kansas,2019,06,3.1,0.0
Kansas,2019,07,3.1,0.0
Kansas,2019,08,3.1,0.0
Kansas,2019,09,3.1,0.0
Kansas,2019,10,3.1,0.0
Kansas,2019,11,3.1,0.0
Kansas,2019,12,3.1,0.0
Kansas,2020,01,3.1,0.0
Kansas,2020,02,3.1,0.0
Kansas,2020,03,3.1,0.0
Kentucky,2000,01,4.2,0.0
Kentucky,2000,02,4.1,-2.4
Kentucky,2000,03,4.1,0.0
Kentucky,2000,04,4.1,0.0
Kentucky,2000,05,4.1,0.0
Kentucky,2000,06,4.1,0.0
Kentucky,2000,07,4.1,0.0
Kentucky,2000,08,4.1,0.0
Kentucky,2000,09,4.2,2.4
Kentucky,2000,10,4.2,0.0
Kentucky,2000,11,4.3,2.4
Kentucky,2000,12,4.4,2.3
Kentucky,2001,01,4.5,2.3
Kentucky,2001,02,4.6,2.2
Kentucky,2001,03,4.7,2.2
Kentucky,2001,04,4.8,2.1
Kentucky,2001,05,4.9,2.1
Kentucky,2001,06,5.0,2.0
Kentucky,2001,07,5.2,4.0
Kentucky,2001,08,5.3,1.9
Kentucky,2001,09,5.5,3.8
Kentucky,2001,10,5.7,3.6
Kentucky,2001,11,5.8,1.8
Kentucky,2001,12,5.9,1.7
Kentucky,2002,01,5.9,0.0
Kentucky,2002,02,5.8,-1.7
Kentucky,2002,03,5.7,-1.7
Kentucky,2002,04,5.6,-1.8
Kentucky,2002,05,5.6,0.0
Kentucky,2002,06,5.5,-1.8
Kentucky,2002,07,5.5,0.0
Kentucky,2002,08,5.6,1.8
Kentucky,2002,09,5.6,0.0
Kentucky,2002,10,5.7,1.8
Kentucky,2002,11,5.8,1.8
Kentucky,2002,12,5.9,1.7
Kentucky,2003,01,6.0,1.7
Kentucky,2003,02,6.1,1.7
Kentucky,2003,03,6.2,1.6
Kentucky,2003,04,6.2,0.0
Kentucky,2003,05,6.3,1.6
Kentucky,2003,06,6.3,0.0
Kentucky,2003,07,6.3,0.0
Kentucky,2003,08,6.3,0.0
Kentucky,2003,09,6.2,-1.6
Kentucky,2003,10,6.0,-3.2
Kentucky,2003,11,5.9,-1.7
Kentucky,2003,12,5.8,-1.7
Kentucky,2004,01,5.7,-1.7
Kentucky,2004,02,5.7,0.0
Kentucky,2004,03,5.6,-1.8
Kentucky,2004,04,5.6,0.0
Kentucky,2004,05,5.5,-1.8
Kentucky,2004,06,5.4,-1.8
Kentucky,2004,07,5.3,-1.9
Kentucky,2004,08,5.2,-1.9
Kentucky,2004,09,5.2,0.0
Kentucky,2004,10,5.2,0.0
Kentucky,2004,11,5.2,0.0
Kentucky,2004,12,5.3,1.9
Kentucky,2005,01,5.4,1.9
Kentucky,2005,02,5.6,3.7
Kentucky,2005,03,5.7,1.8
Kentucky,2005,04,5.8,1.8
Kentucky,2005,05,5.9,1.7
Kentucky,2005,06,5.9,0.0
Kentucky,2005,07,5.9,0.0
Kentucky,2005,08,6.0,1.7
Kentucky,2005,09,6.0,0.0
Kentucky,2005,10,6.1,1.7
Kentucky,2005,11,6.1,0.0
Kentucky,2005,12,6.0,-1.6
Kentucky,2006,01,6.0,0.0
Kentucky,2006,02,5.9,-1.7
Kentucky,2006,03,5.8,-1.7
Kentucky,2006,04,5.7,-1.7
Kentucky,2006,05,5.7,0.0
Kentucky,2006,06,5.7,0.0
Kentucky,2006,07,5.7,0.0
Kentucky,2006,08,5.7,0.0
Kentucky,2006,09,5.7,0.0
Kentucky,2006,10,5.7,0.0
Kentucky,2006,11,5.6,-1.8
Kentucky,2006,12,5.6,0.0
Kentucky,2007,01,5.5,-1.8
Kentucky,2007,02,5.5,0.0
Kentucky,2007,03,5.4,-1.8
Kentucky,2007,04,5.3,-1.9
Kentucky,2007,05,5.3,0.0
Kentucky,2007,06,5.2,-1.9
Kentucky,2007,07,5.3,1.9
Kentucky,2007,08,5.4,1.9
Kentucky,2007,09,5.4,0.0
Kentucky,2007,10,5.4,0.0
Kentucky,2007,11,5.4,0.0
Kentucky,2007,12,5.4,0.0
Kentucky,2008,01,5.4,0.0
Kentucky,2008,02,5.4,0.0
Kentucky,2008,03,5.5,1.9
Kentucky,2008,04,5.7,3.6
Kentucky,2008,05,5.9,3.5
Kentucky,2008,06,6.2,5.1
Kentucky,2008,07,6.4,3.2
Kentucky,2008,08,6.7,4.7
Kentucky,2008,09,6.9,3.0
Kentucky,2008,10,7.3,5.8
Kentucky,2008,11,7.8,6.8
Kentucky,2008,12,8.4,7.7
Kentucky,2009,01,9.0,7.1
Kentucky,2009,02,9.6,6.7
Kentucky,2009,03,10.0,4.2
Kentucky,2009,04,10.4,4.0
Kentucky,2009,05,10.6,1.9
Kentucky,2009,06,10.7,0.9
Kentucky,2009,07,10.7,0.0
Kentucky,2009,08,10.6,-0.9
Kentucky,2009,09,10.6,0.0
Kentucky,2009,10,10.6,0.0
Kentucky,2009,11,10.6,0.0
Kentucky,2009,12,10.6,0.0
Kentucky,2010,01,10.6,0.0
Kentucky,2010,02,10.6,0.0
Kentucky,2010,03,10.5,-0.9
Kentucky,2010,04,10.3,-1.9
Kentucky,2010,05,10.2,-1.0
Kentucky,2010,06,10.0,-2.0
Kentucky,2010,07,9.9,-1.0
Kentucky,2010,08,9.9,0.0
Kentucky,2010,09,10.0,1.0
Kentucky,2010,10,10.0,0.0
Kentucky,2010,11,10.0,0.0
Kentucky,2010,12,10.0,0.0
Kentucky,2011,01,9.8,-2.0
Kentucky,2011,02,9.7,-1.0
Kentucky,2011,03,9.6,-1.0
Kentucky,2011,04,9.6,0.0
Kentucky,2011,05,9.5,-1.0
Kentucky,2011,06,9.5,0.0
Kentucky,2011,07,9.5,0.0
Kentucky,2011,08,9.4,-1.1
Kentucky,2011,09,9.3,-1.1
Kentucky,2011,10,9.1,-2.2
Kentucky,2011,11,8.9,-2.2
Kentucky,2011,12,8.6,-3.4
Kentucky,2012,01,8.4,-2.3
Kentucky,2012,02,8.2,-2.4
Kentucky,2012,03,8.1,-1.2
Kentucky,2012,04,8.1,0.0
Kentucky,2012,05,8.1,0.0
Kentucky,2012,06,8.2,1.2
Kentucky,2012,07,8.2,0.0
Kentucky,2012,08,8.2,0.0
Kentucky,2012,09,8.2,0.0
Kentucky,2012,10,8.1,-1.2
Kentucky,2012,11,8.1,0.0
Kentucky,2012,12,8.1,0.0
Kentucky,2013,01,8.1,0.0
Kentucky,2013,02,8.1,0.0
Kentucky,2013,03,8.1,0.0
Kentucky,2013,04,8.1,0.0
Kentucky,2013,05,8.1,0.0
Kentucky,2013,06,8.1,0.0
Kentucky,2013,07,8.1,0.0
Kentucky,2013,08,8.1,0.0
Kentucky,2013,09,8.0,-1.2
Kentucky,2013,10,7.9,-1.3
Kentucky,2013,11,7.8,-1.3
Kentucky,2013,12,7.7,-1.3
Kentucky,2014,01,7.5,-2.6
Kentucky,2014,02,7.4,-1.3
Kentucky,2014,03,7.2,-2.7
Kentucky,2014,04,7.0,-2.8
Kentucky,2014,05,6.8,-2.9
Kentucky,2014,06,6.5,-4.4
Kentucky,2014,07,6.3,-3.1
Kentucky,2014,08,6.1,-3.2
Kentucky,2014,09,5.9,-3.3
Kentucky,2014,10,5.7,-3.4
Kentucky,2014,11,5.6,-1.8
Kentucky,2014,12,5.5,-1.8
Kentucky,2015,01,5.4,-1.8
Kentucky,2015,02,5.4,0.0
Kentucky,2015,03,5.3,-1.9
Kentucky,2015,04,5.3,0.0
Kentucky,2015,05,5.3,0.0
Kentucky,2015,06,5.2,-1.9
Kentucky,2015,07,5.2,0.0
Kentucky,2015,08,5.2,0.0
Kentucky,2015,09,5.2,0.0
Kentucky,2015,10,5.2,0.0
Kentucky,2015,11,5.3,1.9
Kentucky,2015,12,5.3,0.0
Kentucky,2016,01,5.3,0.0
Kentucky,2016,02,5.2,-1.9
Kentucky,2016,03,5.2,0.0
Kentucky,2016,04,5.1,-1.9
Kentucky,2016,05,5.0,-2.0
Kentucky,2016,06,5.0,0.0
Kentucky,2016,07,5.0,0.0
Kentucky,2016,08,5.1,2.0
Kentucky,2016,09,5.1,0.0
Kentucky,2016,10,5.1,0.0
Kentucky,2016,11,5.2,2.0
Kentucky,2016,12,5.2,0.0
Kentucky,2017,01,5.2,0.0
Kentucky,2017,02,5.2,0.0
Kentucky,2017,03,5.2,0.0
Kentucky,2017,04,5.1,-1.9
Kentucky,2017,05,5.1,0.0
Kentucky,2017,06,5.0,-2.0
Kentucky,2017,07,4.9,-2.0
Kentucky,2017,08,4.8,-2.0
Kentucky,2017,09,4.7,-2.1
Kentucky,2017,10,4.6,-2.1
Kentucky,2017,11,4.5,-2.2
Kentucky,2017,12,4.4,-2.2
Kentucky,2018,01,4.3,-2.3
Kentucky,2018,02,4.3,0.0
Kentucky,2018,03,4.3,0.0
Kentucky,2018,04,4.3,0.0
Kentucky,2018,05,4.4,2.3
Kentucky,2018,06,4.4,0.0
Kentucky,2018,07,4.4,0.0
Kentucky,2018,08,4.4,0.0
Kentucky,2018,09,4.3,-2.3
Kentucky,2018,10,4.3,0.0
Kentucky,2018,11,4.3,0.0
Kentucky,2018,12,4.3,0.0
Kentucky,2019,01,4.2,-2.3
Kentucky,2019,02,4.2,0.0
Kentucky,2019,03,4.2,0.0
Kentucky,2019,04,4.3,2.4
Kentucky,2019,05,4.3,0.0
Kentucky,2019,06,4.3,0.0
Kentucky,2019,07,4.3,0.0
Kentucky,2019,08,4.3,0.0
Kentucky,2019,09,4.3,0.0
Kentucky,2019,10,4.3,0.0
Kentucky,2019,11,4.3,0.0
Kentucky,2019,12,4.3,0.0
Kentucky,2020,01,4.3,0.0
Kentucky,2020,02,4.2,-2.3
Kentucky,2020,03,5.8,38.1
Louisiana,2000,01,5.1,0.0
Louisiana,2000,02,5.1,0.0
Louisiana,2000,03,5.1,0.0
Louisiana,2000,04,5.1,0.0
Louisiana,2000,05,5.1,0.0
Louisiana,2000,06,5.2,2.0
Louisiana,2000,07,5.2,0.0
Louisiana,2000,08,5.3,1.9
Louisiana,2000,09,5.4,1.9
Louisiana,2000,10,5.6,3.7
Louisiana,2000,11,5.7,1.8
Louisiana,2000,12,5.7,0.0
Louisiana,2001,01,5.8,1.8
Louisiana,2001,02,5.7,-1.7
Louisiana,2001,03,5.7,0.0
Louisiana,2001,04,5.5,-3.5
Louisiana,2001,05,5.5,0.0
Louisiana,2001,06,5.4,-1.8
Louisiana,2001,07,5.5,1.9
Louisiana,2001,08,5.6,1.8
Louisiana,2001,09,5.8,3.6
Louisiana,2001,10,6.0,3.4
Louisiana,2001,11,6.2,3.3
Louisiana,2001,12,6.2,0.0
Louisiana,2002,01,6.2,0.0
Louisiana,2002,02,6.2,0.0
Louisiana,2002,03,6.2,0.0
Louisiana,2002,04,6.1,-1.6
Louisiana,2002,05,6.1,0.0
Louisiana,2002,06,6.1,0.0
Louisiana,2002,07,6.1,0.0
Louisiana,2002,08,6.1,0.0
Louisiana,2002,09,6.1,0.0
Louisiana,2002,10,6.2,1.6
Louisiana,2002,11,6.2,0.0
Louisiana,2002,12,6.3,1.6
Louisiana,2003,01,6.4,1.6
Louisiana,2003,02,6.4,0.0
Louisiana,2003,03,6.5,1.6
Louisiana,2003,04,6.6,1.5
Louisiana,2003,05,6.7,1.5
Louisiana,2003,06,6.7,0.0
Louisiana,2003,07,6.7,0.0
Louisiana,2003,08,6.6,-1.5
Louisiana,2003,09,6.4,-3.0
Louisiana,2003,10,6.2,-3.1
Louisiana,2003,11,6.0,-3.2
Louisiana,2003,12,5.9,-1.7
Louisiana,2004,01,5.9,0.0
Louisiana,2004,02,5.9,0.0
Louisiana,2004,03,6.0,1.7
Louisiana,2004,04,6.0,0.0
Louisiana,2004,05,6.0,0.0
Louisiana,2004,06,5.9,-1.7
Louisiana,2004,07,5.9,0.0
Louisiana,2004,08,5.9,0.0
Louisiana,2004,09,5.9,0.0
Louisiana,2004,10,5.9,0.0
Louisiana,2004,11,5.9,0.0
Louisiana,2004,12,5.8,-1.7
Louisiana,2005,01,5.8,0.0
Louisiana,2005,02,5.8,0.0
Louisiana,2005,03,5.7,-1.7
Louisiana,2005,04,5.7,0.0
Louisiana,2005,05,5.7,0.0
Louisiana,2005,06,5.7,0.0
Louisiana,2005,07,5.6,-1.8
Louisiana,2005,08,5.4,-3.6
Louisiana,2005,09,11.3,109.3
Louisiana,2005,10,11.2,-0.9
Louisiana,2005,11,11.2,0.0
Louisiana,2005,12,6.4,-42.9
Louisiana,2006,01,4.9,-23.4
Louisiana,2006,02,4.9,0.0
Louisiana,2006,03,4.7,-4.1
Louisiana,2006,04,4.5,-4.3
Louisiana,2006,05,4.3,-4.4
Louisiana,2006,06,4.2,-2.3
Louisiana,2006,07,4.2,0.0
Louisiana,2006,08,4.2,0.0
Louisiana,2006,09,4.3,2.4
Louisiana,2006,10,4.3,0.0
Louisiana,2006,11,4.3,0.0
Louisiana,2006,12,4.3,0.0
Louisiana,2007,01,4.3,0.0
Louisiana,2007,02,4.3,0.0
Louisiana,2007,03,4.3,0.0
Louisiana,2007,04,4.4,2.3
Louisiana,2007,05,4.3,-2.3
Louisiana,2007,06,4.3,0.0
Louisiana,2007,07,4.2,-2.3
Louisiana,2007,08,4.2,0.0
Louisiana,2007,09,4.1,-2.4
Louisiana,2007,10,4.1,0.0
Louisiana,2007,11,4.2,2.4
Louisiana,2007,12,4.2,0.0
Louisiana,2008,01,4.2,0.0
Louisiana,2008,02,4.3,2.4
Louisiana,2008,03,4.3,0.0
Louisiana,2008,04,4.3,0.0
Louisiana,2008,05,4.5,4.7
Louisiana,2008,06,4.7,4.4
Louisiana,2008,07,4.9,4.3
Louisiana,2008,08,5.2,6.1
Louisiana,2008,09,5.4,3.8
Louisiana,2008,10,5.6,3.7
Louisiana,2008,11,5.8,3.6
Louisiana,2008,12,5.9,1.7
Louisiana,2009,01,6.1,3.4
Louisiana,2009,02,6.2,1.6
Louisiana,2009,03,6.4,3.2
Louisiana,2009,04,6.6,3.1
Louisiana,2009,05,6.7,1.5
Louisiana,2009,06,6.9,3.0
Louisiana,2009,07,7.0,1.4
Louisiana,2009,08,7.1,1.4
Louisiana,2009,09,7.1,0.0
Louisiana,2009,10,7.2,1.4
Louisiana,2009,11,7.3,1.4
Louisiana,2009,12,7.3,0.0
Louisiana,2010,01,7.4,1.4
Louisiana,2010,02,7.5,1.4
Louisiana,2010,03,7.6,1.3
Louisiana,2010,04,7.7,1.3
Louisiana,2010,05,7.8,1.3
Louisiana,2010,06,7.9,1.3
Louisiana,2010,07,8.0,1.3
Louisiana,2010,08,8.2,2.5
Louisiana,2010,09,8.3,1.2
Louisiana,2010,10,8.3,0.0
Louisiana,2010,11,8.4,1.2
Louisiana,2010,12,8.3,-1.2
Louisiana,2011,01,8.3,0.0
Louisiana,2011,02,8.2,-1.2
Louisiana,2011,03,8.1,-1.2
Louisiana,2011,04,8.0,-1.2
Louisiana,2011,05,7.9,-1.3
Louisiana,2011,06,7.8,-1.3
Louisiana,2011,07,7.7,-1.3
Louisiana,2011,08,7.7,0.0
Louisiana,2011,09,7.6,-1.3
Louisiana,2011,10,7.6,0.0
Louisiana,2011,11,7.6,0.0
Louisiana,2011,12,7.5,-1.3
Louisiana,2012,01,7.5,0.0
Louisiana,2012,02,7.4,-1.3
Louisiana,2012,03,7.4,0.0
Louisiana,2012,04,7.4,0.0
Louisiana,2012,05,7.3,-1.4
Louisiana,2012,06,7.2,-1.4
Louisiana,2012,07,7.0,-2.8
Louisiana,2012,08,6.8,-2.9
Louisiana,2012,09,6.7,-1.5
Louisiana,2012,10,6.7,0.0
Louisiana,2012,11,6.8,1.5
Louisiana,2012,12,6.9,1.5
Louisiana,2013,01,7.0,1.4
Louisiana,2013,02,7.1,1.4
Louisiana,2013,03,7.2,1.4
Louisiana,2013,04,7.1,-1.4
Louisiana,2013,05,7.0,-1.4
Louisiana,2013,06,6.9,-1.4
Louisiana,2013,07,6.8,-1.4
Louisiana,2013,08,6.6,-2.9
Louisiana,2013,09,6.4,-3.0
Louisiana,2013,10,6.2,-3.1
Louisiana,2013,11,6.0,-3.2
Louisiana,2013,12,5.8,-3.3
Louisiana,2014,01,5.7,-1.7
Louisiana,2014,02,5.7,0.0
Louisiana,2014,03,5.7,0.0
Louisiana,2014,04,5.9,3.5
Louisiana,2014,05,6.1,3.4
Louisiana,2014,06,6.3,3.3
Louisiana,2014,07,6.5,3.2
Louisiana,2014,08,6.7,3.1
Louisiana,2014,09,6.9,3.0
Louisiana,2014,10,7.0,1.4
Louisiana,2014,11,7.0,0.0
Louisiana,2014,12,6.9,-1.4
Louisiana,2015,01,6.9,0.0
Louisiana,2015,02,6.8,-1.4
Louisiana,2015,03,6.7,-1.5
Louisiana,2015,04,6.5,-3.0
Louisiana,2015,05,6.4,-1.5
Louisiana,2015,06,6.2,-3.1
Louisiana,2015,07,6.1,-1.6
Louisiana,2015,08,6.1,0.0
Louisiana,2015,09,6.0,-1.6
Louisiana,2015,10,6.0,0.0
Louisiana,2015,11,6.1,1.7
Louisiana,2015,12,6.1,0.0
Louisiana,2016,01,6.1,0.0
Louisiana,2016,02,6.1,0.0
Louisiana,2016,03,6.1,0.0
Louisiana,2016,04,6.1,0.0
Louisiana,2016,05,6.1,0.0
Louisiana,2016,06,6.1,0.0
Louisiana,2016,07,6.1,0.0
Louisiana,2016,08,6.1,0.0
Louisiana,2016,09,6.1,0.0
Louisiana,2016,10,6.0,-1.6
Louisiana,2016,11,6.0,0.0
Louisiana,2016,12,5.9,-1.7
Louisiana,2017,01,5.8,-1.7
Louisiana,2017,02,5.7,-1.7
Louisiana,2017,03,5.5,-3.5
Louisiana,2017,04,5.4,-1.8
Louisiana,2017,05,5.3,-1.9
Louisiana,2017,06,5.1,-3.8
Louisiana,2017,07,5.0,-2.0
Louisiana,2017,08,4.9,-2.0
Louisiana,2017,09,4.8,-2.0
Louisiana,2017,10,4.7,-2.1
Louisiana,2017,11,4.6,-2.1
Louisiana,2017,12,4.6,0.0
Louisiana,2018,01,4.7,2.2
Louisiana,2018,02,4.8,2.1
Louisiana,2018,03,4.9,2.1
Louisiana,2018,04,5.0,2.0
Louisiana,2018,05,5.0,0.0
Louisiana,2018,06,5.0,0.0
Louisiana,2018,07,5.0,0.0
Louisiana,2018,08,4.9,-2.0
Louisiana,2018,09,4.9,0.0
Louisiana,2018,10,4.8,-2.0
Louisiana,2018,11,4.8,0.0
Louisiana,2018,12,4.7,-2.1
Louisiana,2019,01,4.7,0.0
Louisiana,2019,02,4.6,-2.1
Louisiana,2019,03,4.5,-2.2
Louisiana,2019,04,4.5,0.0
Louisiana,2019,05,4.5,0.0
Louisiana,2019,06,4.6,2.2
Louisiana,2019,07,4.7,2.2
Louisiana,2019,08,4.9,4.3
Louisiana,2019,09,5.1,4.1
Louisiana,2019,10,5.2,2.0
